Date,Conso_J1,Conso_J7,Conso_moy_3j,Conso_moy_7j,Temperature,Mois_sin,Mois_cos,Jour_semaine_sin,Jour_semaine_cos,Est_weekend,Est_ferie,Tempo,Consommation
2023-06-16,44435.58,43713.98,44230.19,42343.37,22.04,0.00,-1.00,-0.43,-0.90,0,0,0,44176.08
2023-06-17,44176.08,39356.50,44293.54,42409.38,23.18,0.00,-1.00,-0.97,-0.22,1,0,0,39861.60
2023-06-18,39861.60,37490.96,42824.42,42481.54,22.84,0.00,-1.00,-0.78,0.62,1,0,0,37532.98
2023-06-19,37532.98,43151.56,40523.56,42487.54,21.20,0.00,-1.00,0.00,1.00,0,0,0,43198.96
2023-06-20,43198.96,43986.02,40197.85,42494.31,22.32,0.00,-1.00,0.78,0.62,0,0,0,44344.77
2023-06-21,44344.77,44268.96,41692.24,42545.56,22.09,0.00,-1.00,0.97,-0.22,0,0,0,44651.44
2023-06-22,44651.44,44435.58,44065.06,42600.20,20.79,0.00,-1.00,0.43,-0.90,0,0,0,44516.40
2023-06-23,44516.40,44176.08,44504.20,42611.75,20.82,0.00,-1.00,-0.43,-0.90,0,0,0,43940.73
2023-06-24,43940.73,39861.60,44369.52,42578.12,22.19,0.00,-1.00,-0.97,-0.22,1,0,0,39813.10
2023-06-25,39813.10,37532.98,42756.74,42571.20,24.04,0.00,-1.00,-0.78,0.62,1,0,0,38234.29
2023-06-26,38234.29,43198.96,40662.71,42671.38,21.17,0.00,-1.00,0.00,1.00,0,0,0,43948.04
2023-06-27,43948.04,44344.77,40665.15,42778.40,20.35,0.00,-1.00,0.78,0.62,0,0,0,44412.52
2023-06-28,44412.52,44651.44,42198.28,42788.07,21.22,0.00,-1.00,0.97,-0.22,0,0,0,44729.65
2023-06-29,44729.65,44516.40,44363.40,42799.25,21.64,0.00,-1.00,0.43,-0.90,0,0,0,45137.40
2023-06-30,45137.40,43940.73,44759.85,42887.96,19.60,0.00,-1.00,-0.43,-0.90,0,0,0,43512.12
2023-07-01,43512.12,39813.10,44459.72,42826.73,19.60,-0.50,-0.87,-0.97,-0.22,1,0,0,39307.94
2023-07-02,39307.94,38234.29,42652.49,42754.57,19.62,-0.50,-0.87,-0.78,0.62,1,0,0,37393.17
2023-07-03,37393.17,43948.04,40071.08,42634.40,19.69,-0.50,-0.87,0.00,1.00,0,0,0,43413.58
2023-07-04,43413.58,44412.52,40038.23,42558.05,19.06,-0.50,-0.87,0.78,0.62,0,0,0,44828.60
2023-07-05,44828.60,44729.65,41878.45,42617.49,18.38,-0.50,-0.87,0.97,-0.22,0,0,0,45066.40
2023-07-06,45066.40,45137.40,44436.19,42665.60,19.78,-0.50,-0.87,0.43,-0.90,0,0,0,45299.25
2023-07-07,45299.25,43512.12,45064.75,42688.72,23.10,-0.50,-0.87,-0.43,-0.90,0,0,0,45639.10
2023-07-08,45639.10,39307.94,45334.92,42992.58,25.89,-0.50,-0.87,-0.97,-0.22,1,0,0,41781.54
2023-07-09,41781.54,37393.17,44239.97,43345.95,23.91,-0.50,-0.87,-0.78,0.62,1,0,0,39493.46
2023-07-10,39493.46,43413.58,42304.70,43645.99,23.89,-0.50,-0.87,0.00,1.00,0,0,0,45962.38
2023-07-11,45962.38,44828.60,42412.46,44010.10,24.82,-0.50,-0.87,0.78,0.62,0,0,0,47614.88
2023-07-12,47614.88,45066.40,44356.90,44408.14,21.59,-0.50,-0.87,0.97,-0.22,0,0,0,46425.54
2023-07-13,46425.54,45299.25,46667.60,44602.31,20.77,-0.50,-0.87,0.43,-0.90,0,0,0,45503.17
2023-07-14,45503.17,45639.10,46514.53,44631.44,22.85,-0.50,-0.87,-0.43,-0.90,0,1,0,40416.79
2023-07-15,40416.79,41781.54,44115.17,43885.39,23.15,-0.50,-0.87,-0.97,-0.22,1,0,0,40043.71
2023-07-16,40043.71,39493.46,41987.89,43637.13,20.78,-0.50,-0.87,-0.78,0.62,1,0,0,38362.71
2023-07-17,38362.71,45962.38,39607.74,43475.60,20.69,-0.50,-0.87,0.00,1.00,0,0,0,44685.42
2023-07-18,44685.42,47614.88,41030.61,43293.17,22.56,-0.50,-0.87,0.78,0.62,0,0,0,46618.46
2023-07-19,46618.46,46425.54,43222.19,43150.83,21.78,-0.50,-0.87,0.97,-0.22,0,0,0,46584.90
2023-07-20,46584.90,45503.17,45962.92,43173.59,20.92,-0.50,-0.87,0.43,-0.90,0,0,0,46146.40
2023-07-21,46146.40,40416.79,46449.92,43265.48,20.22,-0.50,-0.87,-0.43,-0.90,0,0,0,45103.77
2023-07-22,45103.77,40043.71,45945.02,43935.05,20.39,-0.50,-0.87,-0.97,-0.22,1,0,0,40306.31
2023-07-23,40306.31,38362.71,43852.16,43972.57,21.14,-0.50,-0.87,-0.78,0.62,1,0,0,38630.92
2023-07-24,38630.92,44685.42,41347.00,44010.88,20.51,-0.50,-0.87,0.00,1.00,0,0,0,43680.40
2023-07-25,43680.40,46618.46,40872.54,43867.31,18.16,-0.50,-0.87,0.78,0.62,0,0,0,43704.08
2023-07-26,43704.08,46584.90,42005.13,43450.97,18.23,-0.50,-0.87,0.97,-0.22,0,0,0,43473.60
2023-07-27,43473.60,46146.40,43619.36,43006.50,20.17,-0.50,-0.87,0.43,-0.90,0,0,0,43967.15
2023-07-28,43967.15,45103.77,43714.94,42695.18,21.04,-0.50,-0.87,-0.43,-0.90,0,0,0,43394.81
2023-07-29,43394.81,40306.31,43611.85,42451.04,20.60,-0.50,-0.87,-0.97,-0.22,1,0,0,39186.17
2023-07-30,39186.17,38630.92,42182.71,42291.02,19.64,-0.50,-0.87,-0.78,0.62,1,0,0,36954.73
2023-07-31,36954.73,43680.40,39845.24,42051.56,19.79,-0.50,-0.87,0.00,1.00,0,0,0,41124.33
2023-08-01,41124.33,43704.08,39088.41,41686.41,19.81,-0.87,-0.50,0.78,0.62,0,0,0,41854.92
2023-08-02,41854.92,43473.60,39977.99,41422.24,20.53,-0.87,-0.50,0.97,-0.22,0,0,0,42528.27
2023-08-03,42528.27,43967.15,41835.84,41287.20,18.34,-0.87,-0.50,0.43,-0.90,0,0,0,41622.27
2023-08-04,41622.27,43394.81,42001.82,40952.21,17.70,-0.87,-0.50,-0.43,-0.90,0,0,0,40224.62
2023-08-05,40224.62,39186.17,41458.39,40499.33,16.91,-0.87,-0.50,-0.97,-0.22,1,0,0,37308.21
2023-08-06,37308.21,36954.73,39718.37,40231.05,16.84,-0.87,-0.50,-0.78,0.62,1,0,0,35863.96
2023-08-07,35863.96,41124.33,37798.93,40075.23,17.05,-0.87,-0.50,0.00,1.00,0,0,0,39157.10
2023-08-08,39157.10,41854.92,37443.09,39794.19,18.56,-0.87,-0.50,0.78,0.62,0,0,0,39936.17
2023-08-09,39936.17,42528.27,38319.08,39520.09,20.17,-0.87,-0.50,0.97,-0.22,0,0,0,40211.25
2023-08-10,40211.25,41622.27,39768.17,39189.08,20.84,-0.87,-0.50,0.43,-0.90,0,0,0,40776.02
2023-08-11,40776.02,40224.62,40307.81,39068.19,21.87,-0.87,-0.50,-0.43,-0.90,0,0,0,41185.75
2023-08-12,41185.75,37308.21,40724.34,39205.49,22.19,-0.87,-0.50,-0.97,-0.22,1,0,0,38266.33
2023-08-13,38266.33,35863.96,40076.03,39342.37,20.75,-0.87,-0.50,-0.78,0.62,1,0,0,36280.73
2023-08-14,36280.73,39157.10,38577.60,39401.91,21.71,-0.87,-0.50,0.00,1.00,0,0,0,38929.75
2023-08-15,38929.75,39936.17,37825.60,39369.43,21.65,-0.87,-0.50,0.78,0.62,0,1,0,37499.02
2023-08-16,37499.02,40211.25,37569.83,39021.26,21.90,-0.87,-0.50,0.97,-0.22,0,0,0,40616.58
2023-08-17,40616.58,40776.02,39015.12,39079.17,22.99,-0.87,-0.50,0.43,-0.90,0,0,0,41853.85
2023-08-18,41853.85,41185.75,39989.82,39233.15,24.45,-0.87,-0.50,-0.43,-0.90,0,0,0,42505.58
2023-08-19,42505.58,38266.33,41658.67,39421.69,24.58,-0.87,-0.50,-0.97,-0.22,1,0,0,40082.27
2023-08-20,40082.27,36280.73,41480.57,39681.11,24.26,-0.87,-0.50,-0.78,0.62,1,0,0,38538.98
2023-08-21,38538.98,38929.75,40375.61,40003.72,23.96,-0.87,-0.50,0.00,1.00,0,0,0,44306.60
2023-08-22,44306.60,37499.02,40975.95,40771.84,24.67,-0.87,-0.50,0.78,0.62,0,0,0,46268.79
2023-08-23,46268.79,40616.58,43038.12,42024.67,25.75,-0.87,-0.50,0.97,-0.22,0,0,0,47063.19
2023-08-24,47063.19,41853.85,45879.53,42945.61,24.90,-0.87,-0.50,0.43,-0.90,0,0,0,47093.79
2023-08-25,47093.79,42505.58,46808.59,43694.17,21.80,-0.87,-0.50,-0.43,-0.90,0,0,0,44938.98
2023-08-26,44938.98,40082.27,46365.32,44041.80,18.74,-0.87,-0.50,-0.97,-0.22,1,0,0,39601.40
2023-08-27,39601.40,38538.98,43878.06,43973.10,17.12,-0.87,-0.50,-0.78,0.62,1,0,0,36805.04
2023-08-28,36805.04,44306.60,40448.47,43725.40,16.86,-0.87,-0.50,0.00,1.00,0,0,0,41933.62
2023-08-29,41933.62,46268.79,39446.69,43386.40,16.33,-0.87,-0.50,0.78,0.62,0,0,0,43083.50
2023-08-30,43083.50,47063.19,40607.39,42931.36,16.82,-0.87,-0.50,0.97,-0.22,0,0,0,43395.71
2023-08-31,43395.71,47093.79,42804.28,42407.43,16.83,-0.87,-0.50,0.43,-0.90,0,0,0,43874.25
2023-09-01,43874.25,44938.98,43451.15,41947.50,19.63,-1.00,-0.00,-0.43,-0.90,0,0,0,43812.92
2023-09-02,43812.92,39601.40,43694.29,41786.63,21.18,-1.00,-0.00,-0.97,-0.22,1,0,0,39711.06
2023-09-03,39711.06,36805.04,42466.08,41802.30,22.75,-1.00,-0.00,-0.78,0.62,1,0,0,38146.92
2023-09-04,38146.92,41933.62,40556.97,41994.00,23.44,-1.00,-0.00,0.00,1.00,0,0,0,44336.04
2023-09-05,44336.04,43083.50,40731.34,42337.20,24.46,-1.00,-0.00,0.78,0.62,0,0,0,45984.15
2023-09-06,45984.15,43395.71,42822.37,42751.58,23.94,-1.00,-0.00,0.97,-0.22,0,0,0,46223.08
2023-09-07,46223.08,43874.25,45514.42,43155.49,23.18,-1.00,-0.00,0.43,-0.90,0,0,0,46353.10
2023-09-08,46353.10,43812.92,46186.78,43509.61,24.78,-1.00,-0.00,-0.43,-0.90,0,0,0,45757.48
2023-09-09,45757.48,39711.06,46111.22,43787.40,25.16,-1.00,-0.00,-0.97,-0.22,1,0,0,41289.10
2023-09-10,41289.10,38146.92,44466.56,44012.84,25.37,-1.00,-0.00,-0.78,0.62,1,0,0,39166.06
2023-09-11,39166.06,44336.04,42070.88,44158.43,22.73,-1.00,-0.00,0.00,1.00,0,0,0,44815.17
2023-09-12,44815.17,45984.15,41756.78,44226.88,19.80,-1.00,-0.00,0.78,0.62,0,0,0,44986.90
2023-09-13,44986.90,46223.08,42989.37,44084.41,19.28,-1.00,-0.00,0.97,-0.22,0,0,0,44674.92
2023-09-14,44674.92,46353.10,44825.66,43863.25,19.10,-1.00,-0.00,0.43,-0.90,0,0,0,44683.50
2023-09-15,44683.50,45757.48,44781.77,43624.73,19.98,-1.00,-0.00,-0.43,-0.90,0,0,0,44251.42
2023-09-16,44251.42,41289.10,44536.61,43409.58,20.41,-1.00,-0.00,-0.97,-0.22,1,0,0,40097.21
2023-09-17,40097.21,39166.06,43010.71,43239.31,21.45,-1.00,-0.00,-0.78,0.62,1,0,0,38498.92
2023-09-18,38498.92,44815.17,40949.18,43144.00,19.65,-1.00,-0.00,0.00,1.00,0,0,0,43813.21
2023-09-19,43813.21,44986.90,40803.11,43000.87,17.96,-1.00,-0.00,0.78,0.62,0,0,0,44206.88
2023-09-20,44206.88,44674.92,42173.00,42889.43,19.67,-1.00,-0.00,0.97,-0.22,0,0,0,44480.38
2023-09-21,44480.38,44683.50,44166.82,42861.64,17.78,-1.00,-0.00,0.43,-0.90,0,0,0,44341.48
2023-09-22,44341.48,44251.42,44342.91,42812.78,14.47,-1.00,-0.00,-0.43,-0.90,0,0,0,43493.60
2023-09-23,43493.60,40097.21,44105.15,42704.52,14.06,-1.00,-0.00,-0.97,-0.22,1,0,0,38946.29
2023-09-24,38946.29,38498.92,42260.46,42540.11,14.27,-1.00,-0.00,-0.78,0.62,1,0,0,37410.38
2023-09-25,37410.38,43813.21,39950.09,42384.60,16.31,-1.00,-0.00,0.00,1.00,0,0,0,43002.29
2023-09-26,43002.29,44206.88,39786.32,42268.76,17.74,-1.00,-0.00,0.78,0.62,0,0,0,43752.12
2023-09-27,43752.12,44480.38,41388.26,42203.79,18.64,-1.00,-0.00,0.97,-0.22,0,0,0,44103.65
2023-09-28,44103.65,44341.48,43619.35,42149.97,18.99,-1.00,-0.00,0.43,-0.90,0,0,0,44234.33
2023-09-29,44234.33,43493.60,44030.03,42134.67,19.10,-1.00,-0.00,-0.43,-0.90,0,0,0,43850.56
2023-09-30,43850.56,38946.29,44062.85,42185.66,16.66,-1.00,-0.00,-0.97,-0.22,1,0,0,39294.35
2023-10-01,39294.35,37410.38,42459.75,42235.38,18.46,-0.87,0.50,-0.78,0.62,1,0,0,37755.04
2023-10-02,37755.04,43002.29,40299.99,42284.62,19.64,-0.87,0.50,0.00,1.00,0,0,0,43316.52
2023-10-03,43316.52,43752.12,40121.97,42329.51,18.75,-0.87,0.50,0.78,0.62,0,0,0,44315.15
2023-10-04,44315.15,44103.65,41795.57,42409.94,14.91,-0.87,0.50,0.97,-0.22,0,0,0,44166.31
2023-10-05,44166.31,44234.33,43932.66,42418.90,14.39,-0.87,0.50,0.43,-0.90,0,0,0,44403.62
2023-10-06,44403.62,43850.56,44295.03,42443.08,14.72,-0.87,0.50,-0.43,-0.90,0,0,0,44239.85
2023-10-07,44239.85,39294.35,44269.93,42498.69,16.00,-0.87,0.50,-0.97,-0.22,1,0,0,39688.06
2023-10-08,39688.06,37755.04,42777.18,42554.94,17.57,-0.87,0.50,-0.78,0.62,1,0,0,37663.27
2023-10-09,37663.27,43316.52,40530.40,42541.83,17.37,-0.87,0.50,0.00,1.00,0,0,0,43123.67
2023-10-10,43123.67,44315.15,40158.33,42514.28,18.18,-0.87,0.50,0.78,0.62,0,0,0,44215.58
2023-10-11,44215.58,44166.31,41667.51,42500.05,18.13,-0.87,0.50,0.97,-0.22,0,0,0,44434.92
2023-10-12,44434.92,44403.62,43924.72,42538.43,18.90,-0.87,0.50,0.43,-0.90,0,0,0,44325.00
2023-10-13,44325.00,44239.85,44325.17,42527.19,20.29,-0.87,0.50,-0.43,-0.90,0,0,0,43945.35
2023-10-14,43945.35,39688.06,44235.09,42485.12,15.36,-0.87,0.50,-0.97,-0.22,1,0,0,39452.96
2023-10-15,39452.96,37663.27,42574.44,42451.54,11.39,-0.87,0.50,-0.78,0.62,1,0,0,38394.94
2023-10-16,38394.94,43123.67,40597.75,42556.06,10.23,-0.87,0.50,0.00,1.00,0,0,0,45533.08
2023-10-17,45533.08,44215.58,41126.99,42900.26,12.79,-0.87,0.50,0.78,0.62,0,0,0,47391.42
2023-10-18,47391.42,44434.92,43773.15,43353.95,16.29,-0.87,0.50,0.97,-0.22,0,0,0,47592.71
2023-10-19,47592.71,44325.00,46839.07,43805.07,17.27,-0.87,0.50,0.43,-0.90,0,0,0,46492.58
2023-10-20,46492.58,43945.35,47158.90,44114.72,15.45,-0.87,0.50,-0.43,-0.90,0,0,0,45829.06
2023-10-21,45829.06,39452.96,46638.12,44383.82,13.62,-0.87,0.50,-0.97,-0.22,1,0,0,42175.44
2023-10-22,42175.44,38394.94,44832.36,44772.75,12.97,-0.87,0.50,-0.78,0.62,1,0,0,40301.04
2023-10-23,40301.04,45533.08,42768.51,45045.05,11.94,-0.87,0.50,0.00,1.00,0,0,0,47179.52
2023-10-24,47179.52,47391.42,43218.67,45280.25,13.17,-0.87,0.50,0.78,0.62,0,0,0,47650.79
2023-10-25,47650.79,47592.71,45043.78,45317.31,13.51,-0.87,0.50,0.97,-0.22,0,0,0,48306.54
2023-10-26,48306.54,46492.58,47712.28,45419.28,13.75,-0.87,0.50,0.43,-0.90,0,0,0,48344.52
2023-10-27,48344.52,45829.06,48100.62,45683.85,12.71,-0.87,0.50,-0.43,-0.90,0,0,0,48264.21
2023-10-28,48264.21,42175.44,48305.09,46031.72,13.07,-0.87,0.50,-0.97,-0.22,1,0,0,44379.71
2023-10-29,44379.71,40301.04,46996.15,46346.62,14.47,-0.87,0.50,-0.78,0.62,1,0,0,42087.77
2023-10-30,42087.77,47179.52,44910.56,46601.87,12.85,-0.87,0.50,0.00,1.00,0,0,0,47948.44
2023-10-31,47948.44,47650.79,44805.31,46711.71,11.87,-0.87,0.50,0.78,0.62,0,0,0,48636.17
2023-11-01,48636.17,48306.54,46224.12,46852.48,12.56,-0.50,0.87,0.97,-0.22,0,1,0,45119.60
2023-11-02,45119.60,48344.52,47234.74,46397.20,12.10,-0.50,0.87,0.43,-0.90,0,0,0,49647.94
2023-11-03,49647.94,48264.21,47801.24,46583.40,8.71,-0.50,0.87,-0.43,-0.90,0,0,0,52378.12
2023-11-04,52378.12,44379.71,49048.56,47171.11,10.55,-0.50,0.87,-0.97,-0.22,1,0,0,49088.73
2023-11-05,49088.73,42087.77,50371.60,47843.82,11.72,-0.50,0.87,-0.78,0.62,1,0,0,46221.96
2023-11-06,46221.96,47948.44,49229.60,48434.42,10.22,-0.50,0.87,0.00,1.00,0,0,0,52938.35
2023-11-07,52938.35,48636.17,49416.35,49147.27,9.15,-0.50,0.87,0.78,0.62,0,0,0,54810.46
2023-11-08,54810.46,45119.60,51323.59,50029.31,9.38,-0.50,0.87,0.97,-0.22,0,0,0,55918.10
2023-11-09,55918.10,49647.94,54555.64,51571.95,10.52,-0.50,0.87,0.43,-0.90,0,0,0,55993.52
2023-11-10,55993.52,52378.12,55574.03,52478.46,9.39,-0.50,0.87,-0.43,-0.90,0,0,0,56775.60
2023-11-11,56775.60,49088.73,56229.08,53106.68,8.14,-0.50,0.87,-0.97,-0.22,1,1,0,50851.38
2023-11-12,50851.38,46221.96,54540.17,53358.48,10.19,-0.50,0.87,-0.78,0.62,1,0,0,49070.35
2023-11-13,49070.35,52938.35,52232.44,53765.40,14.15,-0.50,0.87,0.00,1.00,0,0,0,52224.23
2023-11-14,52224.23,54810.46,50715.32,53663.38,12.91,-0.50,0.87,0.78,0.62,0,0,0,52435.98
2023-11-15,52435.98,55918.10,51243.52,53324.17,11.07,-0.50,0.87,0.97,-0.22,0,0,0,52662.35
2023-11-16,52662.35,55993.52,52440.85,52859.06,9.54,-0.50,0.87,0.43,-0.90,0,0,0,55116.00
2023-11-17,55116.00,56775.60,53404.78,52733.70,8.78,-0.50,0.87,-0.43,-0.90,0,0,0,54657.23
2023-11-18,54657.23,50851.38,54145.19,52431.07,10.14,-0.50,0.87,-0.97,-0.22,1,0,0,50419.58
2023-11-19,50419.58,49070.35,53397.60,52369.39,12.83,-0.50,0.87,-0.78,0.62,1,0,0,46338.10
2023-11-20,46338.10,52224.23,50471.64,51979.07,10.84,-0.50,0.87,0.00,1.00,0,0,0,53408.04
2023-11-21,53408.04,52435.98,50055.24,52148.18,9.74,-0.50,0.87,0.78,0.62,0,0,0,54821.15
2023-11-22,54821.15,52662.35,51522.43,52488.92,7.49,-0.50,0.87,0.97,-0.22,0,0,1,56855.35
2023-11-23,56855.35,55116.00,55028.18,53087.92,8.60,-0.50,0.87,0.43,-0.90,0,0,0,59157.92
2023-11-24,59157.92,54657.23,56944.81,53665.34,8.90,-0.50,0.87,-0.43,-0.90,0,0,0,57771.06
2023-11-25,57771.06,50419.58,57928.11,54110.17,4.60,-0.50,0.87,-0.97,-0.22,1,0,0,56720.79
2023-11-26,56720.79,46338.10,57883.26,55010.35,3.19,-0.50,0.87,-0.78,0.62,1,0,0,57988.79
2023-11-27,57988.79,53408.04,57493.55,56674.73,6.14,-0.50,0.87,0.00,1.00,0,0,1,63902.27
2023-11-28,63902.27,54821.15,59537.28,58173.90,5.81,-0.50,0.87,0.78,0.62,0,0,1,63182.73
2023-11-29,63182.73,56855.35,61691.26,59368.42,3.65,-0.50,0.87,0.97,-0.22,0,0,2,65418.90
2023-11-30,65418.90,59157.92,64167.97,60591.78,5.05,-0.50,0.87,0.43,-0.90,0,0,1,64213.83
2023-12-01,64213.83,57771.06,64271.82,61314.05,4.10,-0.00,1.00,-0.43,-0.90,0,0,2,64148.33
2023-12-02,64148.33,56720.79,64593.69,62225.09,0.54,-0.00,1.00,-0.97,-0.22,1,0,1,64413.17
2023-12-03,64413.17,57988.79,64258.44,63324.00,0.87,-0.00,1.00,-0.78,0.62,1,0,0,64942.02
2023-12-04,64942.02,63902.27,64501.17,64317.32,6.04,-0.00,1.00,0.00,1.00,0,0,0,68134.38
2023-12-05,68134.38,63182.73,65829.85,64921.91,6.80,-0.00,1.00,0.78,0.62,0,0,1,65891.02
2023-12-06,65891.02,65418.90,66322.47,65308.81,4.79,-0.00,1.00,0.97,-0.22,0,0,2,66851.71
2023-12-07,66851.71,64213.83,66959.03,65513.49,4.43,-0.00,1.00,0.43,-0.90,0,0,1,69017.42
2023-12-08,69017.42,64148.33,67253.38,66199.72,7.47,-0.00,1.00,-0.43,-0.90,0,0,1,63420.81
2023-12-09,63420.81,64413.17,66429.98,66095.79,8.99,-0.00,1.00,-0.97,-0.22,1,0,0,57979.96
2023-12-10,57979.96,64942.02,63472.73,65176.76,10.21,-0.00,1.00,-0.78,0.62,1,0,0,54005.83
2023-12-11,54005.83,68134.38,58468.87,63614.45,11.01,-0.00,1.00,0.00,1.00,0,0,0,56967.92
2023-12-12,56967.92,65891.02,56317.90,62019.24,10.74,-0.00,1.00,0.78,0.62,0,0,0,56946.04
2023-12-13,56946.04,66851.71,55973.26,60741.38,8.76,-0.00,1.00,0.97,-0.22,0,0,0,58932.12
2023-12-14,58932.12,69017.42,57615.36,59610.01,7.50,-0.00,1.00,0.43,-0.90,0,0,1,61521.79
2023-12-15,61521.79,63420.81,59133.32,58539.21,7.20,-0.00,1.00,-0.43,-0.90,0,0,1,60545.46
2023-12-16,60545.46,57979.96,60333.12,58128.45,5.22,-0.00,1.00,-0.97,-0.22,1,0,1,57885.54
2023-12-17,57885.54,54005.83,59984.26,58114.96,3.33,-0.00,1.00,-0.78,0.62,1,0,0,59957.08
2023-12-18,59957.08,56967.92,59462.69,58965.14,2.52,-0.00,1.00,0.00,1.00,0,0,2,67416.02
2023-12-19,67416.02,56946.04,61752.88,60457.72,5.93,-0.00,1.00,0.78,0.62,0,0,1,67183.94
2023-12-20,67183.94,58932.12,64852.35,61920.28,7.20,-0.00,1.00,0.97,-0.22,0,0,0,64030.65
2023-12-21,64030.65,61521.79,66210.20,62648.64,9.96,-0.00,1.00,0.43,-0.90,0,0,0,61400.42
2023-12-22,61400.42,60545.46,64205.00,62631.30,10.25,-0.00,1.00,-0.43,-0.90,0,0,0,57450.35
2023-12-23,57450.35,57885.54,60960.47,62189.14,9.55,-0.00,1.00,-0.97,-0.22,1,0,0,52487.83
2023-12-24,52487.83,59957.08,57112.87,61418.04,9.78,-0.00,1.00,-0.78,0.62,1,0,0,50006.02
2023-12-25,50006.02,67416.02,53314.74,59996.46,9.71,-0.00,1.00,0.00,1.00,0,1,0,48241.00
2023-12-26,48241.00,67183.94,50244.95,57257.17,8.86,-0.00,1.00,0.78,0.62,0,0,0,53116.79
2023-12-27,53116.79,64030.65,50454.60,55247.58,8.20,-0.00,1.00,0.97,-0.22,0,0,0,55172.02
2023-12-28,55172.02,61400.42,52176.60,53982.06,9.79,-0.00,1.00,0.43,-0.90,0,0,0,54924.94
2023-12-29,54924.94,57450.35,54404.58,53056.99,9.77,-0.00,1.00,-0.43,-0.90,0,0,0,53909.54
2023-12-30,53909.54,52487.83,54668.83,52551.16,8.73,-0.00,1.00,-0.97,-0.22,1,0,0,51115.29
2023-12-31,51115.29,50006.02,53316.59,52355.09,9.17,-0.00,1.00,-0.78,0.62,1,0,0,51739.58
2024-01-01,51739.58,48241.00,52254.81,52602.74,7.64,0.50,0.87,0.00,1.00,0,1,0,51588.27
2024-01-02,51588.27,53116.79,51481.05,53080.92,10.29,0.50,0.87,0.78,0.62,0,0,0,56677.60
2024-01-03,56677.60,55172.02,53335.15,53589.61,10.15,0.50,0.87,0.97,-0.22,0,0,0,57490.88
2024-01-04,57490.88,54924.94,55252.25,53920.87,9.08,0.50,0.87,0.43,-0.90,0,0,1,58060.19
2024-01-05,58060.19,53909.54,57409.56,54368.76,7.40,0.50,0.87,-0.43,-0.90,0,0,1,59369.31
2024-01-06,59369.31,51115.29,58306.79,55148.73,5.10,0.50,0.87,-0.97,-0.22,1,0,1,58064.81
2024-01-07,58064.81,51739.58,58498.10,56141.52,3.36,0.50,0.87,-0.78,0.62,1,0,0,60237.79
2024-01-08,60237.79,51588.27,59223.97,57355.55,-0.43,0.50,0.87,0.00,1.00,0,0,2,72338.08
2024-01-09,72338.08,56677.60,63546.90,60319.81,-1.23,0.50,0.87,0.78,0.62,0,0,2,77525.35
2024-01-10,77525.35,57490.88,70033.74,63298.06,-0.87,0.50,0.87,0.97,-0.22,0,0,2,78167.56
2024-01-11,78167.56,58060.19,76010.33,66251.87,-0.01,0.50,0.87,0.43,-0.90,0,0,2,76758.81
2024-01-12,76758.81,59369.31,77483.91,68923.10,1.18,0.50,0.87,-0.43,-0.90,0,0,2,75746.88
2024-01-13,75746.88,58064.81,76891.08,71262.76,0.10,0.50,0.87,-0.97,-0.22,1,0,1,72268.46
2024-01-14,72268.46,60237.79,74924.72,73291.85,0.07,0.50,0.87,-0.78,0.62,1,0,0,70231.38
2024-01-15,70231.38,72338.08,72748.90,74719.50,2.50,0.50,0.87,0.00,1.00,0,0,2,72071.44
2024-01-16,72071.44,77525.35,71523.76,74681.41,0.83,0.50,0.87,0.78,0.62,0,0,2,73994.50
2024-01-17,73994.50,78167.56,72099.10,74177.00,4.20,0.50,0.87,0.97,-0.22,0,0,1,70082.92
2024-01-18,70082.92,76758.81,72049.62,73022.05,2.91,0.50,0.87,0.43,-0.90,0,0,2,68621.35
2024-01-19,68621.35,75746.88,70899.59,71859.56,-0.93,0.50,0.87,-0.43,-0.90,0,0,2,74331.77
2024-01-20,74331.77,72268.46,71012.01,71657.40,-2.09,0.50,0.87,-0.97,-0.22,1,0,1,72553.75
2024-01-21,72553.75,70231.38,71835.62,71698.16,3.78,0.50,0.87,-0.78,0.62,1,0,0,67899.79
2024-01-22,67899.79,72071.44,71595.10,71365.07,9.09,0.50,0.87,0.00,1.00,0,0,0,66848.92
2024-01-23,66848.92,73994.50,69100.82,70619.00,8.70,0.50,0.87,0.78,0.62,0,0,0,63948.54
2024-01-24,63948.54,70082.92,66232.42,69183.86,11.46,0.50,0.87,0.97,-0.22,0,0,0,59404.21
2024-01-25,59404.21,68621.35,63400.56,67658.33,10.08,0.50,0.87,0.43,-0.90,0,0,0,58063.98
2024-01-26,58063.98,74331.77,60472.24,66150.14,9.54,0.50,0.87,-0.43,-0.90,0,0,1,57912.69
2024-01-27,57912.69,72553.75,58460.29,63804.55,4.26,0.50,0.87,-0.97,-0.22,1,0,0,56904.98
2024-01-28,56904.98,67899.79,57627.22,61569.01,5.29,0.50,0.87,-0.78,0.62,1,0,0,56360.35
2024-01-29,56360.35,66848.92,57059.34,59920.52,8.46,0.50,0.87,0.00,1.00,0,0,1,59682.75
2024-01-30,59682.75,63948.54,57649.36,58896.79,9.04,0.50,0.87,0.78,0.62,0,0,1,59411.71
2024-01-31,59411.71,59404.21,58484.94,58248.67,7.08,0.50,0.87,0.97,-0.22,0,0,1,60628.48
